Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2022-10-06,F (Jan 2023),29.6000,30.3000,29.2500,30.1800,30.1417,0.4917,10995,0,36806
2022-10-07,F (Jan 2023),30.2700,31.1500,29.9500,31.0500,30.8566,0.7149,14987,0,37468
2022-10-10,F (Jan 2023),31.1000,31.8000,30.9700,31.3700,31.3971,0.5405,12868,0,38010
2022-10-11,F (Jan 2023),31.3700,31.9500,31.0500,31.6800,31.812,0.4149,11443,0,38152
2022-10-12,F (Jan 2023),31.7200,31.9500,31.3000,31.6300,31.5907,-0.2213,12340,0,36916
2022-10-13,F (Jan 2023),31.6000,32.1800,30.8000,30.8500,30.9239,-0.6668,17859,0,37773
2022-10-14,F (Jan 2023),30.8500,31.8800,30.2500,31.4000,31.4505,0.5266,21434,0,42606
2022-10-17,F (Jan 2023),31.4500,31.4500,30.3000,30.8500,30.9932,-0.4573,20844,0,45024
2022-10-18,F (Jan 2023),30.8300,30.9200,30.3000,30.3000,30.4497,-0.5435,19033,0,46197
2022-10-19,F (Jan 2023),30.3000,31.0200,30.0800,30.5700,30.5401,0.0904,19003,0,48055
2022-10-20,F (Jan 2023),30.6000,30.8500,30.0000,30.4000,30.425,-0.1151,18291,0,47256
2022-10-21,F (Jan 2023),30.4200,30.6900,29.9500,30.2500,30.3766,-0.0484,15893,0,48013
2022-10-24,F (Jan 2023),30.2000,30.6700,29.9800,30.1500,30.10,-0.2766,17045,0,48784
2022-10-25,F (Jan 2023),30.0900,30.3000,29.2000,29.4700,29.3382,-0.7618,19691,0,48188
2022-10-26,F (Jan 2023),29.5000,29.7900,28.7000,28.8000,28.8516,-0.4866,23013,0,44380
2022-10-27,F (Jan 2023),28.8500,29.0800,28.3700,28.7700,28.5015,-0.3501,18333,0,43766
2022-10-28,F (Jan 2023),28.7500,28.9000,27.7800,27.9000,28.0002,-0.5013,20826,0,44293
2022-10-31,F (Jan 2023),27.9000,28.3500,27.6000,27.6700,27.6662,-0.3340,20721,0,43877
2022-11-01,F (Jan 2023),27.6700,27.6700,27.2500,27.3600,27.295,-0.3712,18768,0,46298
2022-11-02,F (Jan 2023),27.3000,27.8500,26.9600,27.7000,27.7993,0.5043,24469,0,47776
2022-11-03,F (Jan 2023),27.7500,28.1700,27.1500,27.3000,27.3003,-0.4990,23158,16,48368
2022-11-04,F (Jan 2023),27.4000,27.6000,26.4000,26.9500,26.9857,-0.3146,23938,0,47735
2022-11-07,F (Jan 2023),27.1000,27.2000,26.5100,26.7600,26.7081,-0.2776,18492,0,50535
2022-11-08,F (Jan 2023),26.7800,27.5000,26.5000,27.3700,27.3504,0.6423,29282,0,53397
2022-11-09,F (Jan 2023),27.3500,28.2000,27.2300,28.1000,28.1029,0.7525,29703,0,54968
2022-11-10,F (Jan 2023),28.0500,28.1200,26.5500,27.1600,27.1458,-0.9571,45926,0,56167
2022-11-11,F (Jan 2023),27.1000,27.4500,26.9800,27.2100,27.1999,0.0541,30519,0,56426
2022-11-14,F (Jan 2023),27.2900,27.3700,26.5500,27.0000,27.1474,-0.0525,44438,0,62459
2022-11-15,F (Jan 2023),27.0400,27.8800,26.5000,27.3900,27.2881,0.1407,45573,0,64735
2022-11-16,F (Jan 2023),27.5000,27.5100,26.8500,26.9200,26.8509,-0.4372,50950,0,69012
2022-11-17,F (Jan 2023),26.9000,27.5000,26.6300,26.7700,26.6705,-0.1804,51614,200,71720
2022-11-18,F (Jan 2023),26.7500,26.9500,26.4500,26.4900,26.5116,-0.1589,33580,0,76730
2022-11-21,F (Jan 2023),26.4900,26.7000,25.9000,25.9700,25.9522,-0.5594,34421,220,79507
2022-11-22,F (Jan 2023),25.9500,26.0100,25.2000,25.2700,25.2737,-0.6785,36031,220,79375
2022-11-23,F (Jan 2023),25.3000,25.4200,24.8000,24.8500,24.8493,-0.4244,39022,156,82133
